"species","variable","permutation","score"
"V. vitis-idaea","elevation",43,0.455434295489167
"V. vitis-idaea","elevation",44,0.454673261347047
"V. vitis-idaea","elevation",45,0.469747836477075
"V. vitis-idaea","elevation",46,0.459863675517547
"V. vitis-idaea","elevation",47,0.454787004152702
"V. vitis-idaea","elevation",48,0.452687182698223
"V. vitis-idaea","elevation",49,0.454743391887209
"V. vitis-idaea","elevation",50,0.45437738123372
"V. vitis-idaea","elevation",51,0.455984847488254
"V. vitis-idaea","elevation",52,0.460753207793969
"V. vitis-idaea","elevation",53,0.466674541545866
"V. vitis-idaea","elevation",54,0.469989423580385
"V. vitis-idaea","elevation",55,0.45065379179769
"V. vitis-idaea","elevation",56,0.458427794527644
"V. vitis-idaea","elevation",57,0.457245736740811
"V. vitis-idaea","elevation",58,0.457963528556375
"V. vitis-idaea","elevation",59,0.456350689211177
"V. vitis-idaea","elevation",60,0.469213413741009
"V. vitis-idaea","elevation",61,0.459543623864804
"V. vitis-idaea","elevation",62,0.461461716069133
"V. vitis-idaea","elevation",63,0.457129962901712
"V. vitis-idaea","elevation",64,0.445685855470106
"V. vitis-idaea","elevation",65,0.468701548123987
"V. vitis-idaea","elevation",66,0.459890566266584
"V. vitis-idaea","elevation",67,0.45762992201453
"V. vitis-idaea","elevation",68,0.453520860169319
"V. vitis-idaea","elevation",69,0.467648501792269
"V. vitis-idaea","elevation",70,0.461221323260364
"V. vitis-idaea","elevation",71,0.459729778210276
"V. vitis-idaea","elevation",72,0.453982570130968
"V. vitis-idaea","elevation",73,0.469256619397925
"V. vitis-idaea","elevation",74,0.460493651787618
"V. vitis-idaea","elevation",75,0.457679409741602
"V. vitis-idaea","elevation",76,0.467522590547252
"V. vitis-idaea","elevation",77,0.464094819214571
"V. vitis-idaea","elevation",78,0.461504909128516
"V. vitis-idaea","elevation",79,0.458010426629879
"V. vitis-idaea","elevation",80,0.465034288068644
"V. vitis-idaea","elevation",81,0.472867382938797
"V. vitis-idaea","elevation",82,0.462812487681984
"V. vitis-idaea","elevation",83,0.462270608501808
"V. vitis-idaea","elevation",84,0.464240251522066
"V. vitis-idaea","elevation",85,0.460258848264872
"V. vitis-idaea","elevation",86,0.459619551791006
"V. vitis-idaea","elevation",87,0.464077084651399
"V. vitis-idaea","elevation",88,0.458617085730314
"V. vitis-idaea","elevation",89,0.461788930926954
"V. vitis-idaea","elevation",90,0.452514863968862
"V. vitis-idaea","elevation",91,0.457342203947695
"V. vitis-idaea","elevation",92,0.460007861664164
"V. vitis-idaea","elevation",93,0.463536186131465
"V. vitis-idaea","elevation",94,0.456691083992714
"V. vitis-idaea","elevation",95,0.464932220262539
"V. vitis-idaea","elevation",96,0.45901189592167
"V. vitis-idaea","elevation",97,0.457482550130239
"V. vitis-idaea","elevation",98,0.464272050096525
"V. vitis-idaea","elevation",99,0.45576821371511
"V. vitis-idaea","elevation",100,0.464545874491449
"V. vitis-idaea","pop_density",1,0.106513083185388
"V. vitis-idaea","pop_density",2,0.106682736581274
"V. vitis-idaea","pop_density",3,0.106667846194315
"V. vitis-idaea","pop_density",4,0.107129822416708
"V. vitis-idaea","pop_density",5,0.106392959617938
"V. vitis-idaea","pop_density",6,0.107578111520774
"V. vitis-idaea","pop_density",7,0.107269483129386
"V. vitis-idaea","pop_density",8,0.108455182350135
"V. vitis-idaea","pop_density",9,0.111102138629329
"V. vitis-idaea","pop_density",10,0.107869700914559
"V. vitis-idaea","pop_density",11,0.109603598767587
"V. vitis-idaea","pop_density",12,0.110798409753964
"V. vitis-idaea","pop_density",13,0.108642492812771
"V. vitis-idaea","pop_density",14,0.112594224466968
"V. vitis-idaea","pop_density",15,0.110205564558084
"V. vitis-idaea","pop_density",16,0.108352384071164
"V. vitis-idaea","pop_density",17,0.109731369606226
"V. vitis-idaea","pop_density",18,0.108514192048429
"V. vitis-idaea","pop_density",19,0.109048869661805
"V. vitis-idaea","pop_density",20,0.110156705021553
"V. vitis-idaea","pop_density",21,0.109642770546855
"V. vitis-idaea","pop_density",22,0.108819822728612
"V. vitis-idaea","pop_density",23,0.11094456292883
"V. vitis-idaea","pop_density",24,0.111530097646794
"V. vitis-idaea","pop_density",25,0.10865602305603
"V. vitis-idaea","pop_density",26,0.110419305676926
"V. vitis-idaea","pop_density",27,0.109966217979791
"V. vitis-idaea","pop_density",28,0.109701416911569
"V. vitis-idaea","pop_density",29,0.105810914280598
"V. vitis-idaea","pop_density",30,0.108182583690746
"V. vitis-idaea","pop_density",31,0.109294436343998
"V. vitis-idaea","pop_density",32,0.107795452061932
"V. vitis-idaea","pop_density",33,0.10903246624463
"V. vitis-idaea","pop_density",34,0.10908976448332
"V. vitis-idaea","pop_density",35,0.108557126101073
"V. vitis-idaea","pop_density",36,0.107379607700665
"V. vitis-idaea","pop_density",37,0.111173949887226
"V. vitis-idaea","pop_density",38,0.10712318806379
"V. vitis-idaea","pop_density",39,0.10807460059949
"V. vitis-idaea","pop_density",40,0.109080278850833
"V. vitis-idaea","pop_density",41,0.110068544259133
"V. vitis-idaea","pop_density",42,0.1099170174878
"V. vitis-idaea","pop_density",43,0.108010887529101
"V. vitis-idaea","pop_density",44,0.108982072296377
"V. vitis-idaea","pop_density",45,0.109824699580075
"V. vitis-idaea","pop_density",46,0.110506088846376
"V. vitis-idaea","pop_density",47,0.109018250349792
"V. vitis-idaea","pop_density",48,0.111525719583381
"V. vitis-idaea","pop_density",49,0.109845952456112
"V. vitis-idaea","pop_density",50,0.107630521961672
"V. vitis-idaea","pop_density",51,0.111554803873967
"V. vitis-idaea","pop_density",52,0.110568804225418
"V. vitis-idaea","pop_density",53,0.110522240247548
"V. vitis-idaea","pop_density",54,0.107825592135568
"V. vitis-idaea","pop_density",55,0.108263607537805
"V. vitis-idaea","pop_density",56,0.111548359880079
"V. vitis-idaea","pop_density",57,0.107228954583367
"V. vitis-idaea","pop_density",58,0.10875228921849
"V. vitis-idaea","pop_density",59,0.109159242554921
"V. vitis-idaea","pop_density",60,0.109478945366435
"V. vitis-idaea","pop_density",61,0.10797171708467
"V. vitis-idaea","pop_density",62,0.108842570165163
"V. vitis-idaea","pop_density",63,0.110958397022281
"V. vitis-idaea","pop_density",64,0.11016474302779
"V. vitis-idaea","pop_density",65,0.109576325432616
"V. vitis-idaea","pop_density",66,0.109020520709447
"V. vitis-idaea","pop_density",67,0.110278084632322
"V. vitis-idaea","pop_density",68,0.109019722383964
"V. vitis-idaea","pop_density",69,0.109267448576565
"V. vitis-idaea","pop_density",70,0.107305780411608
"V. vitis-idaea","pop_density",71,0.105999823466274
"V. vitis-idaea","pop_density",72,0.110024497325837
"V. vitis-idaea","pop_density",73,0.109676346072941
"V. vitis-idaea","pop_density",74,0.108538737512658
"V. vitis-idaea","pop_density",75,0.105966684331576
"V. vitis-idaea","pop_density",76,0.110496722572648
"V. vitis-idaea","pop_density",77,0.111563927677329
"V. vitis-idaea","pop_density",78,0.111037880106136
"V. vitis-idaea","pop_density",79,0.110825198138577
"V. vitis-idaea","pop_density",80,0.10953977836408
"V. vitis-idaea","pop_density",81,0.106630573013427
"V. vitis-idaea","pop_density",82,0.109669682341592
"V. vitis-idaea","pop_density",83,0.108301838864287
"V. vitis-idaea","pop_density",84,0.110031895311506
"V. vitis-idaea","pop_density",85,0.106417914672599
"V. vitis-idaea","pop_density",86,0.111701552227989
"V. vitis-idaea","pop_density",87,0.110306400674134
"V. vitis-idaea","pop_density",88,0.108697757914824
"V. vitis-idaea","pop_density",89,0.110588831517021
"V. vitis-idaea","pop_density",90,0.110929216884724
"V. vitis-idaea","pop_density",91,0.10983874142758
"V. vitis-idaea","pop_density",92,0.109746254615065
"V. vitis-idaea","pop_density",93,0.108438879671975
"V. vitis-idaea","pop_density",94,0.108594757228189
"V. vitis-idaea","pop_density",95,0.108104840930122
"V. vitis-idaea","pop_density",96,0.10881137990265
"V. vitis-idaea","pop_density",97,0.108046312367618
"V. vitis-idaea","pop_density",98,0.10756004202031
"V. vitis-idaea","pop_density",99,0.109248477252541
"V. vitis-idaea","pop_density",100,0.109925984860262
"V. vitis-idaea","slope",1,0.0242853326382495
"V. vitis-idaea","slope",2,0.0257324767437856
"V. vitis-idaea","slope",3,0.0252799525469775
"V. vitis-idaea","slope",4,0.0256398518994146
"V. vitis-idaea","slope",5,0.0255197251983733
"V. vitis-idaea","slope",6,0.0256512664149748
"V. vitis-idaea","slope",7,0.0251564416408817
"V. vitis-idaea","slope",8,0.0256978675279862
"V. vitis-idaea","slope",9,0.0247041486357491
"V. vitis-idaea","slope",10,0.024811166383009
"V. vitis-idaea","slope",11,0.0256888183364684
"V. vitis-idaea","slope",12,0.0246140906599153
"V. vitis-idaea","slope",13,0.0255633473795008
"V. vitis-idaea","slope",14,0.0251337390804447
"V. vitis-idaea","slope",15,0.0254399458576193
"V. vitis-idaea","slope",16,0.0247439440080477
"V. vitis-idaea","slope",17,0.0254678588082806
"V. vitis-idaea","slope",18,0.025343851321305
"V. vitis-idaea","slope",19,0.0256793263653178
"V. vitis-idaea","slope",20,0.0251178418422294
"V. vitis-idaea","slope",21,0.0255738200673667
"V. vitis-idaea","slope",22,0.0252775200775507
"V. vitis-idaea","slope",23,0.0254600585436692
"V. vitis-idaea","slope",24,0.0254178960985689
"V. vitis-idaea","slope",25,0.0251146523661246
"V. vitis-idaea","slope",26,0.0246259279744954
"V. vitis-idaea","slope",27,0.0251353822356822
"V. vitis-idaea","slope",28,0.0254915916729774
"V. vitis-idaea","slope",29,0.0254295333473865
"V. vitis-idaea","slope",30,0.0252093269410281
"V. vitis-idaea","slope",31,0.025438094759558
"V. vitis-idaea","slope",32,0.0255338564628884
"V. vitis-idaea","slope",33,0.0252694836809065
"V. vitis-idaea","slope",34,0.0251343469499806
"V. vitis-idaea","slope",35,0.0249797891097031
"V. vitis-idaea","slope",36,0.0256019162189343
"V. vitis-idaea","slope",37,0.0255449105516572
"V. vitis-idaea","slope",38,0.0254203484634815
"V. vitis-idaea","slope",39,0.0255142119842344
"V. vitis-idaea","slope",40,0.0249193532770038
"V. vitis-idaea","slope",41,0.0249969431705498
"V. vitis-idaea","slope",42,0.0257084058620973
"V. vitis-idaea","slope",43,0.0250735233171403
"V. vitis-idaea","slope",44,0.0257082075640478
"V. vitis-idaea","slope",45,0.0254709766879371
"V. vitis-idaea","slope",46,0.0247291466729905
"V. vitis-idaea","slope",47,0.0257468141009661
"V. vitis-idaea","slope",48,0.0253521368511044
"V. vitis-idaea","slope",49,0.0257442152064807
"V. vitis-idaea","slope",50,0.0249623355905285
"V. vitis-idaea","slope",51,0.0250305645303354
"V. vitis-idaea","slope",52,0.0256295913829707
"V. vitis-idaea","slope",53,0.0252308216637231
"V. vitis-idaea","slope",54,0.025347682609659
"V. vitis-idaea","slope",55,0.0255522382684815
"V. vitis-idaea","slope",56,0.0256904537788759
"V. vitis-idaea","slope",57,0.0251811117958656
"V. vitis-idaea","slope",58,0.024699985328833
"V. vitis-idaea","slope",59,0.025599042990617
"V. vitis-idaea","slope",60,0.0254237991430158
"V. vitis-idaea","slope",61,0.0248338206686893
"V. vitis-idaea","slope",62,0.0258846541649361
"V. vitis-idaea","slope",63,0.0252402428606837
"V. vitis-idaea","slope",64,0.0253154223509158
"V. vitis-idaea","slope",65,0.0251907812366416
"V. vitis-idaea","slope",66,0.0254040629061458
"V. vitis-idaea","slope",67,0.0255705828806244
"V. vitis-idaea","slope",68,0.0252733964675235
"V. vitis-idaea","slope",69,0.0251240473861833
"V. vitis-idaea","slope",70,0.0258757370819604
"V. vitis-idaea","slope",71,0.0257862079503429
"V. vitis-idaea","slope",72,0.0251909149015224
"V. vitis-idaea","slope",73,0.0253994124980091
"V. vitis-idaea","slope",74,0.0253197865706816
"V. vitis-idaea","slope",75,0.0254310161302096
"V. vitis-idaea","slope",76,0.0254029402768509
"V. vitis-idaea","slope",77,0.0250395838770225
"V. vitis-idaea","slope",78,0.025336062645867
"V. vitis-idaea","slope",79,0.025141008804914
"V. vitis-idaea","slope",80,0.0255856606016766
"V. vitis-idaea","slope",81,0.025649942519979
"V. vitis-idaea","slope",82,0.025124616639964
"V. vitis-idaea","slope",83,0.0254406953993033
"V. vitis-idaea","slope",84,0.0247033048520877
"V. vitis-idaea","slope",85,0.0244529522105753
"V. vitis-idaea","slope",86,0.02470128722225
"V. vitis-idaea","slope",87,0.0255291682173591
"V. vitis-idaea","slope",88,0.0253412424098768
"V. vitis-idaea","slope",89,0.0256764566233777
"V. vitis-idaea","slope",90,0.0250780773731792
"V. vitis-idaea","slope",91,0.0253590928727745
"V. vitis-idaea","slope",92,0.0247734542658363
"V. vitis-idaea","slope",93,0.0251264465376613
"V. vitis-idaea","slope",94,0.0245415494772681
"V. vitis-idaea","slope",95,0.0251466746551333
"V. vitis-idaea","slope",96,0.0260834886896537
"V. vitis-idaea","slope",97,0.0254835174559884
"V. vitis-idaea","slope",98,0.0249229871468851
"V. vitis-idaea","slope",99,0.0248619750512433
"V. vitis-idaea","slope",100,0.0248702677024969
"V. vitis-idaea","aspect",1,0.016546868997998
"V. vitis-idaea","aspect",2,0.0159200657205888
"V. vitis-idaea","aspect",3,0.0161514414166698
"V. vitis-idaea","aspect",4,0.0161270363590408
"V. vitis-idaea","aspect",5,0.0158700335073541
"V. vitis-idaea","aspect",6,0.0161838780765622
"V. vitis-idaea","aspect",7,0.0160886699854734
"V. vitis-idaea","aspect",8,0.0164310087500411
"V. vitis-idaea","aspect",9,0.0158708063818834
"V. vitis-idaea","aspect",10,0.016612276004812
"V. vitis-idaea","aspect",11,0.0161537457715781
"V. vitis-idaea","aspect",12,0.0160484868234571
"V. vitis-idaea","aspect",13,0.0159144694632056
"V. vitis-idaea","aspect",14,0.0159418593297828
"V. vitis-idaea","aspect",15,0.0161298392902
"V. vitis-idaea","aspect",16,0.0161273875119039
"V. vitis-idaea","aspect",17,0.0159368409919766
"V. vitis-idaea","aspect",18,0.0162266948192443
"V. vitis-idaea","aspect",19,0.015887730490569
"V. vitis-idaea","aspect",20,0.015979496819879
"V. vitis-idaea","aspect",21,0.0158662113160539
"V. vitis-idaea","aspect",22,0.0159036683631212
"V. vitis-idaea","aspect",23,0.0161829618588155
"V. vitis-idaea","aspect",24,0.0164194813530116
"V. vitis-idaea","aspect",25,0.0160980542777013
"V. vitis-idaea","aspect",26,0.0158536386523882
"V. vitis-idaea","aspect",27,0.0162572496117586
"V. vitis-idaea","aspect",28,0.0161174915648828
"V. vitis-idaea","aspect",29,0.0163124891452644
"V. vitis-idaea","aspect",30,0.0158973642828767
"V. vitis-idaea","aspect",31,0.0161637288872826
"V. vitis-idaea","aspect",32,0.0160476035664712
"V. vitis-idaea","aspect",33,0.0160635656177972
"V. vitis-idaea","aspect",34,0.0163558892159587
"V. vitis-idaea","aspect",35,0.0159648110706986
"V. vitis-idaea","aspect",36,0.0163117154434029
"V. vitis-idaea","aspect",37,0.0160571212826583
"V. vitis-idaea","aspect",38,0.0160690849598899
"V. vitis-idaea","aspect",39,0.016057449536261
"V. vitis-idaea","aspect",40,0.0161837756890401
"V. vitis-idaea","aspect",41,0.016208937949941
"V. vitis-idaea","aspect",42,0.0160678166236854
"V. vitis-idaea","aspect",43,0.0161315077255818
"V. vitis-idaea","aspect",44,0.0164934391318506
"V. vitis-idaea","aspect",45,0.0158726529990892
"V. vitis-idaea","aspect",46,0.0163510092600683
"V. vitis-idaea","aspect",47,0.0162690386966402
"V. vitis-idaea","aspect",48,0.0158228322498335
"V. vitis-idaea","aspect",49,0.0159044354466678
"V. vitis-idaea","aspect",50,0.0162174853012306
"V. vitis-idaea","aspect",51,0.0161631854365438
"V. vitis-idaea","aspect",52,0.0161879981026729
"V. vitis-idaea","aspect",53,0.0164844435011767
"V. vitis-idaea","aspect",54,0.0162887561291972
"V. vitis-idaea","aspect",55,0.0160017918386476
"V. vitis-idaea","aspect",56,0.0160554135307985
"V. vitis-idaea","aspect",57,0.0161048126110739
"V. vitis-idaea","aspect",58,0.0161115782270698
"V. vitis-idaea","aspect",59,0.0162629584504589
"V. vitis-idaea","aspect",60,0.0159966408045306
"V. vitis-idaea","aspect",61,0.0158929146624205
"V. vitis-idaea","aspect",62,0.0159107597494469
"V. vitis-idaea","aspect",63,0.0166111364653442
"V. vitis-idaea","aspect",64,0.0159670608407051
"V. vitis-idaea","aspect",65,0.0162160890407883
"V. vitis-idaea","aspect",66,0.0160955984844988
"V. vitis-idaea","aspect",67,0.0162729133309962
"V. vitis-idaea","aspect",68,0.0162726768948478
"V. vitis-idaea","aspect",69,0.0159936275414446
"V. vitis-idaea","aspect",70,0.0162807141718339
"V. vitis-idaea","aspect",71,0.0160948809555085
"V. vitis-idaea","aspect",72,0.0160284845468803
"V. vitis-idaea","aspect",73,0.0163695037696412
"V. vitis-idaea","aspect",74,0.016391567214919
"V. vitis-idaea","aspect",75,0.0161425332340548
"V. vitis-idaea","aspect",76,0.0159842294991033
"V. vitis-idaea","aspect",77,0.0160630972949681
"V. vitis-idaea","aspect",78,0.0161760112422039
"V. vitis-idaea","aspect",79,0.0162416009385599
"V. vitis-idaea","aspect",80,0.0161867568520488
"V. vitis-idaea","aspect",81,0.0161779694097233
"V. vitis-idaea","aspect",82,0.0167400697721668
"V. vitis-idaea","aspect",83,0.0163076265932508
"V. vitis-idaea","aspect",84,0.0163133116624882
"V. vitis-idaea","aspect",85,0.0159830080496182
"V. vitis-idaea","aspect",86,0.0162264987976291
"V. vitis-idaea","aspect",87,0.0162640682887545
"V. vitis-idaea","aspect",88,0.0162172784077104
"V. vitis-idaea","aspect",89,0.016177975380217
"V. vitis-idaea","aspect",90,0.0163238561606817
"V. vitis-idaea","aspect",91,0.0164193767696215
"V. vitis-idaea","aspect",92,0.0166663539277284
"V. vitis-idaea","aspect",93,0.0161432893667646
"V. vitis-idaea","aspect",94,0.0165054195572654
"V. vitis-idaea","aspect",95,0.0160090974734944
"V. vitis-idaea","aspect",96,0.016083741363458
"V. vitis-idaea","aspect",97,0.0160192138275426
"V. vitis-idaea","aspect",98,0.015748107586364
"V. vitis-idaea","aspect",99,0.0160196435866364
"V. vitis-idaea","aspect",100,0.0163154546197823
"V. uliginosum","bio3",1,0.0403981249819564
"V. uliginosum","bio3",2,0.0395868256318086
"V. uliginosum","bio3",3,0.0401463843640609
"V. uliginosum","bio3",4,0.0409450907570114
"V. uliginosum","bio3",5,0.0399530373270165
"V. uliginosum","bio3",6,0.039849148121475
"V. uliginosum","bio3",7,0.0403177431361766
"V. uliginosum","bio3",8,0.0394744331149891
"V. uliginosum","bio3",9,0.0408675644939173
"V. uliginosum","bio3",10,0.0397651278248538
"V. uliginosum","bio3",11,0.0398130432060232
"V. uliginosum","bio3",12,0.039053491114685
"V. uliginosum","bio3",13,0.0399379344965379
"V. uliginosum","bio3",14,0.0407640839239116
"V. uliginosum","bio3",15,0.0393452993258997
"V. uliginosum","bio3",16,0.0387336627638294
"V. uliginosum","bio3",17,0.0394590895805917
"V. uliginosum","bio3",18,0.0405488019330791
"V. uliginosum","bio3",19,0.0399127041483297
"V. uliginosum","bio3",20,0.0402149597049376
"V. uliginosum","bio3",21,0.0395696323866022
"V. uliginosum","bio3",22,0.039527839518448
"V. uliginosum","bio3",23,0.0398051321459183
"V. uliginosum","bio3",24,0.0397054228306861
"V. uliginosum","bio3",25,0.040772060882864
"V. uliginosum","bio3",26,0.0407608880162995
"V. uliginosum","bio3",27,0.0396613109518977
"V. uliginosum","bio3",28,0.0405614703936609
"V. uliginosum","bio3",29,0.0405174813371771
"V. uliginosum","bio3",30,0.0407846402167606
"V. uliginosum","bio3",31,0.0406266080374159
"V. uliginosum","bio3",32,0.0396561043644482
"V. uliginosum","bio3",33,0.0396596381258789
"V. uliginosum","bio3",34,0.0392664728810139
"V. uliginosum","bio3",35,0.0390844869632173
"V. uliginosum","bio3",36,0.0396872738229693
"V. uliginosum","bio3",37,0.0400704440807856
"V. uliginosum","bio3",38,0.039539791341096
"V. uliginosum","bio3",39,0.0387704416989725
"V. uliginosum","bio3",40,0.0407891111067306
"V. uliginosum","bio3",41,0.0404102721350093
"V. uliginosum","bio3",42,0.0406980257778916
"V. uliginosum","bio3",43,0.0400626470792604
"V. uliginosum","bio3",44,0.0405632548621212
"V. uliginosum","bio3",45,0.0397488592447859
"V. uliginosum","bio3",46,0.040319667068105
"V. uliginosum","bio3",47,0.0394845232785018
"V. uliginosum","bio3",48,0.0400112295089844
"V. uliginosum","bio3",49,0.0398312436499656
"V. uliginosum","bio3",50,0.040380260049906
"V. uliginosum","bio3",51,0.0385589162293265
"V. uliginosum","bio3",52,0.04031166661648
"V. uliginosum","bio3",53,0.0403148334271851
"V. uliginosum","bio3",54,0.0393836778327767
"V. uliginosum","bio3",55,0.0398432835387339
"V. uliginosum","bio3",56,0.0396320437136559
"V. uliginosum","bio3",57,0.0404852766697936
"V. uliginosum","bio3",58,0.0396651384366924
"V. uliginosum","bio3",59,0.0397487969183102
"V. uliginosum","bio3",60,0.0402140906910843
"V. uliginosum","bio3",61,0.0405461675957248
"V. uliginosum","bio3",62,0.0401611478292516
"V. uliginosum","bio3",63,0.0396114932064655
"V. uliginosum","bio3",64,0.0413728906119728
"V. uliginosum","bio3",65,0.0403330197296943
"V. uliginosum","bio3",66,0.0395631044864753
"V. uliginosum","bio3",67,0.0395795812665891
"V. uliginosum","bio3",68,0.0413346505823807
"V. uliginosum","bio3",69,0.0392857767611541
"V. uliginosum","bio3",70,0.0390113618314525
"V. uliginosum","bio3",71,0.0401453379558545
"V. uliginosum","bio3",72,0.0400982451556993
"V. uliginosum","bio3",73,0.0410090486034228
"V. uliginosum","bio3",74,0.0405423770702656
"V. uliginosum","bio3",75,0.0395485400949079
"V. uliginosum","bio3",76,0.0399186772776455
"V. uliginosum","bio3",77,0.0399763406421842
"V. uliginosum","bio3",78,0.0395268221178364
"V. uliginosum","bio3",79,0.0395062962426368
"V. uliginosum","bio3",80,0.0403459132325044
"V. uliginosum","bio3",81,0.0384316061606701
"V. uliginosum","bio3",82,0.0403120348250195
"V. uliginosum","bio3",83,0.0405879804399103
"V. uliginosum","bio3",84,0.0391438496692754
"V. uliginosum","bio3",85,0.0401163138147493
"V. uliginosum","bio3",86,0.039901930840111
"V. uliginosum","bio3",87,0.0408309050177026
"V. uliginosum","bio3",88,0.0397409431158623
"V. uliginosum","bio3",89,0.0389435943101126
"V. uliginosum","bio3",90,0.0395912157962671
"V. uliginosum","bio3",91,0.0405186839014207
"V. uliginosum","bio3",92,0.0399954750615359
"V. uliginosum","bio3",93,0.0398162642513199
"V. uliginosum","bio3",94,0.0398158842818511
"V. uliginosum","bio3",95,0.0394105814661341
"V. uliginosum","bio3",96,0.0408269173345154
"V. uliginosum","bio3",97,0.0393953209800556
"V. uliginosum","bio3",98,0.040352070858461
"V. uliginosum","bio3",99,0.040330346069154
"V. uliginosum","bio3",100,0.0407781246644002
"V. uliginosum","bio4",1,0.223231372761883
"V. uliginosum","bio4",2,0.223283730942734
"V. uliginosum","bio4",3,0.226031392058696
"V. uliginosum","bio4",4,0.222689822826282
"V. uliginosum","bio4",5,0.223708279763592
"V. uliginosum","bio4",6,0.222419435057846
"V. uliginosum","bio4",7,0.223358941765263
"V. uliginosum","bio4",8,0.226358087101184
"V. uliginosum","bio4",9,0.223826160694957
"V. uliginosum","bio4",10,0.230687677443345
"V. uliginosum","bio4",11,0.223052703026629
"V. uliginosum","bio4",12,0.225638446319625
"V. uliginosum","bio4",13,0.228344342016571
"V. uliginosum","bio4",14,0.222180861060907
"V. uliginosum","bio4",15,0.226658184995582
"V. uliginosum","bio4",16,0.221275876988937
"V. uliginosum","bio4",17,0.222705590284919
"V. uliginosum","bio4",18,0.225603707032102
"V. uliginosum","bio4",19,0.225621392570743
"V. uliginosum","bio4",20,0.228510396427168
"V. uliginosum","bio4",21,0.224543986167046
"V. uliginosum","bio4",22,0.221316652275152
"V. uliginosum","bio4",23,0.23153604453982
"V. uliginosum","bio4",24,0.221926927414654
"V. uliginosum","bio4",25,0.222279690053816
"V. uliginosum","bio4",26,0.223703151811984
"V. uliginosum","bio4",27,0.224878531233621
"V. uliginosum","bio4",28,0.224711898871753
"V. uliginosum","bio4",29,0.225071760261268
"V. uliginosum","bio4",30,0.222399606167201
"V. uliginosum","bio4",31,0.226971792245005
"V. uliginosum","bio4",32,0.222572438980392
"V. uliginosum","bio4",33,0.225569374175559
"V. uliginosum","bio4",34,0.222581045049985
"V. uliginosum","bio4",35,0.220852350406044
"V. uliginosum","bio4",36,0.226928291985579
"V. uliginosum","bio4",37,0.222288234696262
"V. uliginosum","bio4",38,0.218518672782375
"V. uliginosum","bio4",39,0.222683243400296
"V. uliginosum","bio4",40,0.229084266684552
"V. uliginosum","bio4",41,0.222838830884957
"V. uliginosum","bio4",42,0.225487934546835
"V. uliginosum","bio4",43,0.228839716130749
"V. uliginosum","bio4",44,0.223383126850546
"V. uliginosum","bio4",45,0.227378575264215
"V. uliginosum","bio4",46,0.227561167153682
"V. uliginosum","bio4",47,0.226220850839858
"V. uliginosum","bio4",48,0.224431150654439
"V. uliginosum","bio4",49,0.221025875496035
"V. uliginosum","bio4",50,0.227964222868898
"V. uliginosum","bio4",51,0.224278978321491
"V. uliginosum","bio4",52,0.222317853454801
"V. uliginosum","bio4",53,0.220173377970149
"V. uliginosum","bio4",54,0.226493597706252
"V. uliginosum","bio4",55,0.219679373287884
"V. uliginosum","bio4",56,0.225005383404348
"V. uliginosum","bio4",57,0.229095662140843
"V. uliginosum","bio4",58,0.219995567909823
"V. uliginosum","bio4",59,0.224657919464456
"V. uliginosum","bio4",60,0.229415924325359
"V. uliginosum","bio4",61,0.228133832425197
"V. uliginosum","bio4",62,0.225972056654319
"V. uliginosum","bio4",63,0.22543916774243
"V. uliginosum","bio4",64,0.225440209843272
"V. uliginosum","bio4",65,0.220675694188974
"V. uliginosum","bio4",66,0.224301845665318
"V. uliginosum","bio4",67,0.230224505686275
"V. uliginosum","bio4",68,0.222551111457141
"V. uliginosum","bio4",69,0.226362023147651
"V. uliginosum","bio4",70,0.224381358122429
"V. uliginosum","bio4",71,0.220304959701516
"V. uliginosum","bio4",72,0.227450591408001
"V. uliginosum","bio4",73,0.229528617174297
"V. uliginosum","bio4",74,0.223438955489956
"V. uliginosum","bio4",75,0.228286100189727
"V. uliginosum","bio4",76,0.228789966297561
"V. uliginosum","bio4",77,0.228847783836361
"V. uliginosum","bio4",78,0.226166176336614
"V. uliginosum","bio4",79,0.227925709125681
"V. uliginosum","bio4",80,0.222075454127324
"V. uliginosum","bio4",81,0.222637797145359
"V. uliginosum","bio4",82,0.229731818483747
"V. uliginosum","bio4",83,0.225569491586604
"V. uliginosum","bio4",84,0.22498096598111
"V. uliginosum","bio4",85,0.222398759632064
"V. uliginosum","bio4",86,0.223427967533869
"V. uliginosum","bio4",87,0.222644279779676
"V. uliginosum","bio4",88,0.227515297137747
"V. uliginosum","bio4",89,0.222327967462821
"V. uliginosum","bio4",90,0.223079107337776
"V. uliginosum","bio4",91,0.224125451025622
"V. uliginosum","bio4",92,0.224711914341602
"V. uliginosum","bio4",93,0.224662554081441
"V. uliginosum","bio4",94,0.223850105866404
"V. uliginosum","bio4",95,0.228070807527734
"V. uliginosum","bio4",96,0.219285106113804
"V. uliginosum","bio4",97,0.215915827840921
"V. uliginosum","bio4",98,0.230995953412271
"V. uliginosum","bio4",99,0.226632664414517
"V. uliginosum","bio4",100,0.223162911907669
"V. uliginosum","bio9",1,0.418461059041932
"V. uliginosum","bio9",2,0.421040493593451
"V. uliginosum","bio9",3,0.411391870323908
"V. uliginosum","bio9",4,0.41726782211803
"V. uliginosum","bio9",5,0.413812480894656
"V. uliginosum","bio9",6,0.418068161473544
"V. uliginosum","bio9",7,0.422821778722559
